Batch change
Module name, Device, Current value, Display format, Comment
Global,ZF128744,0,DEC 16BIT,
Global,ZF128745,0,DEC 16BIT,
Global,ZF128746,0,DEC 16BIT,
Global,ZF128747,0,DEC 16BIT,
Global,ZF128748,0,DEC 16BIT,
Global,ZF128749,0,DEC 16BIT,
Global,ZF128750,0,DEC 16BIT,
Global,ZF128751,0,DEC 16BIT,
Global,ZF128752,0,DEC 16BIT,
Global,ZF128753,0,DEC 16BIT,
Global,ZF128754,0,DEC 16BIT,
Global,ZF128755,0,DEC 16BIT,
Global,ZF128756,0,DEC 16BIT,
Global,ZF128757,0,DEC 16BIT,
Global,ZF128758,0,DEC 16BIT,
Global,ZF128759,0,DEC 16BIT,
Global,ZF128760,0,DEC 16BIT,
Global,ZF128761,0,DEC 16BIT,
Global,ZF128762,0,DEC 16BIT,
Global,ZF128763,0,DEC 16BIT,
Global,ZF128764,0,DEC 16BIT,
Global,ZF128765,0,DEC 16BIT,
Global,ZF128766,0,DEC 16BIT,
Global,ZF128767,0,DEC 16BIT,
Global,ZF128768,0,DEC 16BIT,
Global,ZF128769,0,DEC 16BIT,
Global,ZF128770,0,DEC 16BIT,
Global,ZF128771,0,DEC 16BIT,
Global,ZF128772,0,DEC 16BIT,
Global,ZF128773,0,DEC 16BIT,
Global,ZF128774,0,DEC 16BIT,
Global,ZF128775,0,DEC 16BIT,
Global,ZF128776,0,DEC 16BIT,
Global,ZF128777,0,DEC 16BIT,
Global,ZF128778,0,DEC 16BIT,
Global,ZF128779,0,DEC 16BIT,
Global,ZF128780,0,DEC 16BIT,
Global,ZF128781,0,DEC 16BIT,
Global,ZF128782,0,DEC 16BIT,
Global,ZF128783,0,DEC 16BIT,
Global,ZF128784,0,DEC 16BIT,
Global,ZF128785,0,DEC 16BIT,
Global,ZF128786,0,DEC 16BIT,
Global,ZF128787,0,DEC 16BIT,
Global,ZF128788,0,DEC 16BIT,
Global,ZF128789,0,DEC 16BIT,
Global,ZF128790,0,DEC 16BIT,
Global,ZF128791,0,DEC 16BIT,
Global,ZF128792,0,DEC 16BIT,
Global,ZF128793,0,DEC 16BIT,
Global,ZF128794,0,DEC 16BIT,
Global,ZF128795,0,DEC 16BIT,
Global,ZF128796,0,DEC 16BIT,
Global,ZF128797,0,DEC 16BIT,
Global,ZF128798,0,DEC 16BIT,
Global,ZF128799,0,DEC 16BIT,
Global,ZF128800,0,DEC 16BIT,
Global,ZF128801,0,DEC 16BIT,
Global,ZF128802,0,DEC 16BIT,
Global,ZF128803,0,DEC 16BIT,
Global,ZF128804,0,DEC 16BIT,
Global,ZF128805,0,DEC 16BIT,
Global,ZF128806,0,DEC 16BIT,
Global,ZF128807,0,DEC 16BIT,
Global,ZF128808,0,DEC 16BIT,
Global,ZF128809,0,DEC 16BIT,
Global,ZF128810,0,DEC 16BIT,
Global,ZF128811,0,DEC 16BIT,
Global,ZF128812,0,DEC 16BIT,
Global,ZF128813,0,DEC 16BIT,
Global,ZF128814,0,DEC 16BIT,
Global,ZF128815,0,DEC 16BIT,
Global,ZF128816,0,DEC 16BIT,
Global,ZF128817,0,DEC 16BIT,
Global,ZF128818,0,DEC 16BIT,
Global,ZF128819,0,DEC 16BIT,
Global,ZF128820,0,DEC 16BIT,
Global,ZF128821,0,DEC 16BIT,
Global,ZF128822,0,DEC 16BIT,
Global,ZF128823,0,DEC 16BIT,
Global,ZF128824,0,DEC 16BIT,
Global,ZF128825,0,DEC 16BIT,
Global,ZF128826,0,DEC 16BIT,
Global,ZF128827,0,DEC 16BIT,
Global,ZF128828,0,DEC 16BIT,
Global,ZF128829,0,DEC 16BIT,
Global,ZF128830,0,DEC 16BIT,
Global,ZF128831,0,DEC 16BIT,
Global,ZF128832,0,DEC 16BIT,
Global,ZF128833,0,DEC 16BIT,
Global,ZF128834,0,DEC 16BIT,
Global,ZF128835,0,DEC 16BIT,
Global,ZF128836,0,DEC 16BIT,
Global,ZF128837,0,DEC 16BIT,
Global,ZF128838,0,DEC 16BIT,
Global,ZF128839,0,DEC 16BIT,
Global,ZF128840,0,DEC 16BIT,
Global,ZF128841,0,DEC 16BIT,
Global,ZF128842,0,DEC 16BIT,
Global,ZF128843,0,DEC 16BIT,
Global,ZF128844,0,DEC 16BIT,
Global,ZF128845,0,DEC 16BIT,
Global,ZF128846,0,DEC 16BIT,
Global,ZF128847,0,DEC 16BIT,
Global,ZF128848,0,DEC 16BIT,
Global,ZF128849,0,DEC 16BIT,
Global,ZF128850,0,DEC 16BIT,
Global,ZF128851,0,DEC 16BIT,
Global,ZF128852,0,DEC 16BIT,
Global,ZF128853,0,DEC 16BIT,
Global,ZF128854,0,DEC 16BIT,
Global,ZF128855,0,DEC 16BIT,
Global,ZF128856,0,DEC 16BIT,
Global,ZF128857,0,DEC 16BIT,
Global,ZF128858,0,DEC 16BIT,
Global,ZF128859,0,DEC 16BIT,
Global,ZF128860,0,DEC 16BIT,
Global,ZF128861,0,DEC 16BIT,
Global,ZF128862,0,DEC 16BIT,
Global,ZF128863,0,DEC 16BIT,
Global,ZF128864,0,DEC 16BIT,
Global,ZF128865,0,DEC 16BIT,
Global,ZF128866,0,DEC 16BIT,
Global,ZF128867,0,DEC 16BIT,
Global,ZF128868,0,DEC 16BIT,
Global,ZF128869,0,DEC 16BIT,
Global,ZF128870,0,DEC 16BIT,
Global,ZF128871,0,DEC 16BIT,
Global,ZF128872,0,DEC 16BIT,
Global,ZF128873,0,DEC 16BIT,
Global,ZF128874,0,DEC 16BIT,
Global,ZF128875,0,DEC 16BIT,
Global,ZF128876,0,DEC 16BIT,
Global,ZF128877,0,DEC 16BIT,
Global,ZF128878,0,DEC 16BIT,
Global,ZF128879,0,DEC 16BIT,
Global,ZF128880,0,DEC 16BIT,
Global,ZF128881,0,DEC 16BIT,
Global,ZF128882,0,DEC 16BIT,
Global,ZF128883,0,DEC 16BIT,
Global,ZF128884,0,DEC 16BIT,
Global,ZF128885,0,DEC 16BIT,
Global,ZF128886,0,DEC 16BIT,
Global,ZF128887,0,DEC 16BIT,
Global,ZF128888,0,DEC 16BIT,
Global,ZF128889,0,DEC 16BIT,
Global,ZF128890,0,DEC 16BIT,
Global,ZF128891,0,DEC 16BIT,
Global,ZF128892,0,DEC 16BIT,
Global,ZF128893,0,DEC 16BIT,
Global,ZF128894,0,DEC 16BIT,
Global,ZF128895,0,DEC 16BIT,
Global,ZF128896,0,DEC 16BIT,
Global,ZF128897,0,DEC 16BIT,
Global,ZF128898,0,DEC 16BIT,
Global,ZF128899,0,DEC 16BIT,
Global,ZF128900,0,DEC 16BIT,
Global,ZF128901,0,DEC 16BIT,
Global,ZF128902,0,DEC 16BIT,
Global,ZF128903,0,DEC 16BIT,
Global,ZF128904,0,DEC 16BIT,
Global,ZF128905,0,DEC 16BIT,
Global,ZF128906,0,DEC 16BIT,
Global,ZF128907,0,DEC 16BIT,
Global,ZF128908,0,DEC 16BIT,
Global,ZF128909,0,DEC 16BIT,
Global,ZF128910,0,DEC 16BIT,
Global,ZF128911,0,DEC 16BIT,
Global,ZF128912,0,DEC 16BIT,
Global,ZF128913,0,DEC 16BIT,
Global,ZF128914,0,DEC 16BIT,
Global,ZF128915,0,DEC 16BIT,
Global,ZF128916,0,DEC 16BIT,
Global,ZF128917,0,DEC 16BIT,
Global,ZF128918,0,DEC 16BIT,
Global,ZF128919,0,DEC 16BIT,
Global,ZF128920,0,DEC 16BIT,
Global,ZF128921,0,DEC 16BIT,
Global,ZF128922,0,DEC 16BIT,
Global,ZF128923,0,DEC 16BIT,
Global,ZF128924,0,DEC 16BIT,
Global,ZF128925,0,DEC 16BIT,
Global,ZF128926,0,DEC 16BIT,
Global,ZF128927,0,DEC 16BIT,
Global,ZF128928,0,DEC 16BIT,
Global,ZF128929,0,DEC 16BIT,
Global,ZF128930,0,DEC 16BIT,
Global,ZF128931,0,DEC 16BIT,
Global,ZF128932,0,DEC 16BIT,
Global,ZF128933,0,DEC 16BIT,
Global,ZF128934,0,DEC 16BIT,
Global,ZF128935,0,DEC 16BIT,
Global,ZF128936,0,DEC 16BIT,
Global,ZF128937,0,DEC 16BIT,
Global,ZF128938,0,DEC 16BIT,
Global,ZF128939,0,DEC 16BIT,
Global,ZF128940,0,DEC 16BIT,
Global,ZF128941,0,DEC 16BIT,
Global,ZF128942,0,DEC 16BIT,
Global,ZF128943,0,DEC 16BIT,
Global,ZF128944,0,DEC 16BIT,
Global,ZF128945,0,DEC 16BIT,
Global,ZF128946,0,DEC 16BIT,
Global,ZF128947,0,DEC 16BIT,
Global,ZF128948,0,DEC 16BIT,
Global,ZF128949,0,DEC 16BIT,
Global,ZF128950,0,DEC 16BIT,
Global,ZF128951,0,DEC 16BIT,
Global,ZF128952,0,DEC 16BIT,
Global,ZF128953,0,DEC 16BIT,
Global,ZF128954,0,DEC 16BIT,
Global,ZF128955,0,DEC 16BIT,
Global,ZF128956,0,DEC 16BIT,
Global,ZF128957,0,DEC 16BIT,
Global,ZF128958,0,DEC 16BIT,
Global,ZF128959,0,DEC 16BIT,
Global,ZF128960,0,DEC 16BIT,
Global,ZF128961,0,DEC 16BIT,
Global,ZF128962,0,DEC 16BIT,
Global,ZF128963,0,DEC 16BIT,
Global,ZF128964,0,DEC 16BIT,
Global,ZF128965,0,DEC 16BIT,
Global,ZF128966,0,DEC 16BIT,
Global,ZF128967,0,DEC 16BIT,
Global,ZF128968,0,DEC 16BIT,
Global,ZF128969,0,DEC 16BIT,
Global,ZF128970,0,DEC 16BIT,
Global,ZF128971,0,DEC 16BIT,
Global,ZF128972,0,DEC 16BIT,
Global,ZF128973,0,DEC 16BIT,
Global,ZF128974,0,DEC 16BIT,
Global,ZF128975,0,DEC 16BIT,
Global,ZF128976,0,DEC 16BIT,
Global,ZF128977,0,DEC 16BIT,
Global,ZF128978,0,DEC 16BIT,
Global,ZF128979,0,DEC 16BIT,
Global,ZF128980,0,DEC 16BIT,
Global,ZF128981,0,DEC 16BIT,
Global,ZF128982,0,DEC 16BIT,
Global,ZF128983,0,DEC 16BIT,
Global,ZF128984,0,DEC 16BIT,
Global,ZF128985,0,DEC 16BIT,
Global,ZF128986,0,DEC 16BIT,
Global,ZF128987,0,DEC 16BIT,
Global,ZF128988,0,DEC 16BIT,
Global,ZF128989,0,DEC 16BIT,
Global,ZF128990,0,DEC 16BIT,
Global,ZF128991,0,DEC 16BIT,
Global,ZF128992,0,DEC 16BIT,
Global,ZF128993,0,DEC 16BIT,
Global,ZF128994,0,DEC 16BIT,
Global,ZF128995,0,DEC 16BIT,
Global,ZF128996,0,DEC 16BIT,
Global,ZF128997,0,DEC 16BIT,
Global,ZF128998,0,DEC 16BIT,
Global,ZF128999,0,DEC 16BIT,
Global,ZF129000,0,DEC 16BIT,
Global,ZF129001,0,DEC 16BIT,
Global,ZF129002,0,DEC 16BIT,
Global,ZF129003,0,DEC 16BIT,
Global,ZF129004,0,DEC 16BIT,
Global,ZF129005,0,DEC 16BIT,
Global,ZF129006,0,DEC 16BIT,
Global,ZF129007,0,DEC 16BIT,
Global,ZF129008,0,DEC 16BIT,
Global,ZF129009,0,DEC 16BIT,
Global,ZF129010,0,DEC 16BIT,
Global,ZF129011,0,DEC 16BIT,
Global,ZF129012,0,DEC 16BIT,
Global,ZF129013,0,DEC 16BIT,
Global,ZF129014,0,DEC 16BIT,
Global,ZF129015,0,DEC 16BIT,
Global,ZF129016,0,DEC 16BIT,
Global,ZF129017,0,DEC 16BIT,
Global,ZF129018,0,DEC 16BIT,
Global,ZF129019,0,DEC 16BIT,
Global,ZF129020,0,DEC 16BIT,
Global,ZF129021,0,DEC 16BIT,
Global,ZF129022,0,DEC 16BIT,
Global,ZF129023,0,DEC 16BIT,
Global,ZF129024,0,DEC 16BIT,
Global,ZF129025,0,DEC 16BIT,
Global,ZF129026,0,DEC 16BIT,
Global,ZF129027,0,DEC 16BIT,
Global,ZF129028,0,DEC 16BIT,
Global,ZF129029,0,DEC 16BIT,
Global,ZF129030,0,DEC 16BIT,
Global,ZF129031,0,DEC 16BIT,
Global,ZF129032,0,DEC 16BIT,
Global,ZF129033,0,DEC 16BIT,
Global,ZF129034,0,DEC 16BIT,
Global,ZF129035,0,DEC 16BIT,
Global,ZF129036,0,DEC 16BIT,
Global,ZF129037,0,DEC 16BIT,
Global,ZF129038,0,DEC 16BIT,
Global,ZF129039,0,DEC 16BIT,
Global,ZF129040,0,DEC 16BIT,
Global,ZF129041,0,DEC 16BIT,
Global,ZF129042,0,DEC 16BIT,
Global,ZF129043,0,DEC 16BIT,
Global,ZF129044,0,DEC 16BIT,
Global,ZF129045,0,DEC 16BIT,
Global,ZF129046,0,DEC 16BIT,
Global,ZF129047,0,DEC 16BIT,
Global,ZF129048,0,DEC 16BIT,
Global,ZF129049,0,DEC 16BIT,
Global,ZF129050,0,DEC 16BIT,
Global,ZF129051,0,DEC 16BIT,
Global,ZF129052,0,DEC 16BIT,
Global,ZF129053,0,DEC 16BIT,
Global,ZF129054,0,DEC 16BIT,
Global,ZF129055,0,DEC 16BIT,
Global,ZF129056,0,DEC 16BIT,
Global,ZF129057,0,DEC 16BIT,
Global,ZF129058,0,DEC 16BIT,
Global,ZF129059,0,DEC 16BIT,
Global,ZF129060,0,DEC 16BIT,
Global,ZF129061,0,DEC 16BIT,
Global,ZF129062,0,DEC 16BIT,
Global,ZF129063,0,DEC 16BIT,
Global,ZF129064,0,DEC 16BIT,
Global,ZF129065,0,DEC 16BIT,
Global,ZF129066,0,DEC 16BIT,
Global,ZF129067,0,DEC 16BIT,
Global,ZF129068,0,DEC 16BIT,
Global,ZF129069,0,DEC 16BIT,
Global,ZF129070,0,DEC 16BIT,
Global,ZF129071,0,DEC 16BIT,
Global,ZF129072,0,DEC 16BIT,
Global,ZF129073,0,DEC 16BIT,
Global,ZF129074,0,DEC 16BIT,
Global,ZF129075,0,DEC 16BIT,
Global,ZF129076,0,DEC 16BIT,
Global,ZF129077,0,DEC 16BIT,
Global,ZF129078,0,DEC 16BIT,
Global,ZF129079,0,DEC 16BIT,
Global,ZF129080,0,DEC 16BIT,
Global,ZF129081,0,DEC 16BIT,
Global,ZF129082,0,DEC 16BIT,
Global,ZF129083,0,DEC 16BIT,
Global,ZF129084,0,DEC 16BIT,
Global,ZF129085,0,DEC 16BIT,
Global,ZF129086,0,DEC 16BIT,
Global,ZF129087,0,DEC 16BIT,
Global,ZF129088,0,DEC 16BIT,
Global,ZF129089,0,DEC 16BIT,
Global,ZF129090,0,DEC 16BIT,
Global,ZF129091,0,DEC 16BIT,
Global,ZF129092,0,DEC 16BIT,
Global,ZF129093,0,DEC 16BIT,
Global,ZF129094,0,DEC 16BIT,
Global,ZF129095,0,DEC 16BIT,
Global,ZF129096,0,DEC 16BIT,
Global,ZF129097,0,DEC 16BIT,
Global,ZF129098,0,DEC 16BIT,
Global,ZF129099,0,DEC 16BIT,
Global,ZF129100,0,DEC 16BIT,
Global,ZF129101,0,DEC 16BIT,
Global,ZF129102,0,DEC 16BIT,
Global,ZF129103,0,DEC 16BIT,
Global,ZF129104,0,DEC 16BIT,
Global,ZF129105,0,DEC 16BIT,
Global,ZF129106,0,DEC 16BIT,
Global,ZF129107,0,DEC 16BIT,
Global,ZF129108,0,DEC 16BIT,
Global,ZF129109,0,DEC 16BIT,
Global,ZF129110,0,DEC 16BIT,
Global,ZF129111,0,DEC 16BIT,
Global,ZF129112,0,DEC 16BIT,
Global,ZF129113,0,DEC 16BIT,
Global,ZF129114,0,DEC 16BIT,
Global,ZF129115,0,DEC 16BIT,
Global,ZF129116,0,DEC 16BIT,
Global,ZF129117,0,DEC 16BIT,
Global,ZF129118,0,DEC 16BIT,
Global,ZF129119,0,DEC 16BIT,
Global,ZF129120,0,DEC 16BIT,
Global,ZF129121,0,DEC 16BIT,
Global,ZF129122,0,DEC 16BIT,
Global,ZF129123,0,DEC 16BIT,
Global,ZF129124,0,DEC 16BIT,
Global,ZF129125,0,DEC 16BIT,
Global,ZF129126,0,DEC 16BIT,
Global,ZF129127,0,DEC 16BIT,
Global,ZF129128,0,DEC 16BIT,
Global,ZF129129,0,DEC 16BIT,
Global,ZF129130,0,DEC 16BIT,
Global,ZF129131,0,DEC 16BIT,
Global,ZF129132,0,DEC 16BIT,
Global,ZF129133,0,DEC 16BIT,
Global,ZF129134,0,DEC 16BIT,
Global,ZF129135,0,DEC 16BIT,
Global,ZF129136,0,DEC 16BIT,
Global,ZF129137,0,DEC 16BIT,
Global,ZF129138,0,DEC 16BIT,
Global,ZF129139,0,DEC 16BIT,
Global,ZF129140,0,DEC 16BIT,
Global,ZF129141,0,DEC 16BIT,
Global,ZF129142,0,DEC 16BIT,
Global,ZF129143,0,DEC 16BIT,
Global,ZF129144,0,DEC 16BIT,
Global,ZF129145,0,DEC 16BIT,
Global,ZF129146,0,DEC 16BIT,
Global,ZF129147,0,DEC 16BIT,
Global,ZF129148,0,DEC 16BIT,
Global,ZF129149,0,DEC 16BIT,
Global,ZF129150,0,DEC 16BIT,
Global,ZF129151,0,DEC 16BIT,
Global,ZF129152,0,DEC 16BIT,
Global,ZF129153,0,DEC 16BIT,
Global,ZF129154,0,DEC 16BIT,
Global,ZF129155,0,DEC 16BIT,
Global,ZF129156,0,DEC 16BIT,
Global,ZF129157,0,DEC 16BIT,
Global,ZF129158,0,DEC 16BIT,
Global,ZF129159,0,DEC 16BIT,
Global,ZF129160,0,DEC 16BIT,
Global,ZF129161,0,DEC 16BIT,
Global,ZF129162,0,DEC 16BIT,
Global,ZF129163,0,DEC 16BIT,
Global,ZF129164,0,DEC 16BIT,
Global,ZF129165,0,DEC 16BIT,
Global,ZF129166,0,DEC 16BIT,
Global,ZF129167,0,DEC 16BIT,
Global,ZF129168,0,DEC 16BIT,
Global,ZF129169,0,DEC 16BIT,
Global,ZF129170,0,DEC 16BIT,
Global,ZF129171,0,DEC 16BIT,
Global,ZF129172,0,DEC 16BIT,
Global,ZF129173,0,DEC 16BIT,
Global,ZF129174,0,DEC 16BIT,
Global,ZF129175,0,DEC 16BIT,
Global,ZF129176,0,DEC 16BIT,
Global,ZF129177,0,DEC 16BIT,
Global,ZF129178,0,DEC 16BIT,
Global,ZF129179,0,DEC 16BIT,
Global,ZF129180,0,DEC 16BIT,
Global,ZF129181,0,DEC 16BIT,
Global,ZF129182,0,DEC 16BIT,
Global,ZF129183,0,DEC 16BIT,
Global,ZF129184,0,DEC 16BIT,
Global,ZF129185,0,DEC 16BIT,
Global,ZF129186,0,DEC 16BIT,
Global,ZF129187,0,DEC 16BIT,
Global,ZF129188,0,DEC 16BIT,
Global,ZF129189,0,DEC 16BIT,
Global,ZF129190,0,DEC 16BIT,
Global,ZF129191,0,DEC 16BIT,
Global,ZF129192,0,DEC 16BIT,
Global,ZF129193,0,DEC 16BIT,
Global,ZF129194,0,DEC 16BIT,
Global,ZF129195,0,DEC 16BIT,
Global,ZF129196,0,DEC 16BIT,
Global,ZF129197,0,DEC 16BIT,
Global,ZF129198,0,DEC 16BIT,
Global,ZF129199,0,DEC 16BIT,
Global,ZF129200,0,DEC 16BIT,
Global,ZF129201,0,DEC 16BIT,
Global,ZF129202,0,DEC 16BIT,
Global,ZF129203,0,DEC 16BIT,
Global,ZF129204,0,DEC 16BIT,
Global,ZF129205,0,DEC 16BIT,
Global,ZF129206,0,DEC 16BIT,
Global,ZF129207,0,DEC 16BIT,
Global,ZF129208,0,DEC 16BIT,
Global,ZF129209,0,DEC 16BIT,
Global,ZF129210,0,DEC 16BIT,
Global,ZF129211,0,DEC 16BIT,
Global,ZF129212,0,DEC 16BIT,
Global,ZF129213,0,DEC 16BIT,
Global,ZF129214,0,DEC 16BIT,
Global,ZF129215,0,DEC 16BIT,
Global,ZF129216,0,DEC 16BIT,
Global,ZF129217,0,DEC 16BIT,
Global,ZF129218,0,DEC 16BIT,
Global,ZF129219,0,DEC 16BIT,
Global,ZF129220,0,DEC 16BIT,
Global,ZF129221,0,DEC 16BIT,
Global,ZF129222,0,DEC 16BIT,
Global,ZF129223,0,DEC 16BIT,
Global,ZF129224,0,DEC 16BIT,
Global,ZF129225,0,DEC 16BIT,
Global,ZF129226,0,DEC 16BIT,
Global,ZF129227,0,DEC 16BIT,
Global,ZF129228,0,DEC 16BIT,
Global,ZF129229,0,DEC 16BIT,
Global,ZF129230,0,DEC 16BIT,
Global,ZF129231,0,DEC 16BIT,
Global,ZF129232,0,DEC 16BIT,
Global,ZF129233,0,DEC 16BIT,
Global,ZF129234,0,DEC 16BIT,
Global,ZF129235,0,DEC 16BIT,
Global,ZF129236,0,DEC 16BIT,
Global,ZF129237,0,DEC 16BIT,
Global,ZF129238,0,DEC 16BIT,
Global,ZF129239,0,DEC 16BIT,
Global,ZF129240,0,DEC 16BIT,
Global,ZF129241,0,DEC 16BIT,
Global,ZF129242,0,DEC 16BIT,
Global,ZF129243,0,DEC 16BIT,
Global,ZF129244,0,DEC 16BIT,
Global,ZF129245,0,DEC 16BIT,
Global,ZF129246,0,DEC 16BIT,
Global,ZF129247,0,DEC 16BIT,
Global,ZF129248,0,DEC 16BIT,
Global,ZF129249,0,DEC 16BIT,
Global,ZF129250,0,DEC 16BIT,
Global,ZF129251,0,DEC 16BIT,
Global,ZF129252,0,DEC 16BIT,
Global,ZF129253,0,DEC 16BIT,
Global,ZF129254,0,DEC 16BIT,
Global,ZF129255,0,DEC 16BIT,
Global,ZF129256,0,DEC 16BIT,
Global,ZF129257,0,DEC 16BIT,
Global,ZF129258,0,DEC 16BIT,
Global,ZF129259,0,DEC 16BIT,
Global,ZF129260,0,DEC 16BIT,
Global,ZF129261,0,DEC 16BIT,
Global,ZF129262,0,DEC 16BIT,
Global,ZF129263,0,DEC 16BIT,
Global,ZF129264,0,DEC 16BIT,
Global,ZF129265,0,DEC 16BIT,
Global,ZF129266,0,DEC 16BIT,
Global,ZF129267,0,DEC 16BIT,
Global,ZF129268,0,DEC 16BIT,
Global,ZF129269,0,DEC 16BIT,
Global,ZF129270,0,DEC 16BIT,
Global,ZF129271,0,DEC 16BIT,
Global,ZF129272,0,DEC 16BIT,
Global,ZF129273,0,DEC 16BIT,
Global,ZF129274,0,DEC 16BIT,
Global,ZF129275,0,DEC 16BIT,
Global,ZF129276,0,DEC 16BIT,
Global,ZF129277,0,DEC 16BIT,
Global,ZF129278,0,DEC 16BIT,
Global,ZF129279,0,DEC 16BIT,
Global,ZF129280,0,DEC 16BIT,
Global,ZF129281,0,DEC 16BIT,
Global,ZF129282,0,DEC 16BIT,
Global,ZF129283,0,DEC 16BIT,
Global,ZF129284,0,DEC 16BIT,
Global,ZF129285,0,DEC 16BIT,
Global,ZF129286,0,DEC 16BIT,
Global,ZF129287,0,DEC 16BIT,
Global,ZF129288,0,DEC 16BIT,
Global,ZF129289,0,DEC 16BIT,
Global,ZF129290,0,DEC 16BIT,
Global,ZF129291,0,DEC 16BIT,
Global,ZF129292,0,DEC 16BIT,
Global,ZF129293,0,DEC 16BIT,
Global,ZF129294,0,DEC 16BIT,
Global,ZF129295,0,DEC 16BIT,
Global,ZF129296,0,DEC 16BIT,
Global,ZF129297,0,DEC 16BIT,
Global,ZF129298,0,DEC 16BIT,
Global,ZF129299,0,DEC 16BIT,
Global,ZF129300,0,DEC 16BIT,
Global,ZF129301,0,DEC 16BIT,
Global,ZF129302,0,DEC 16BIT,
Global,ZF129303,0,DEC 16BIT,
Global,ZF129304,0,DEC 16BIT,
Global,ZF129305,0,DEC 16BIT,
Global,ZF129306,0,DEC 16BIT,
Global,ZF129307,0,DEC 16BIT,
Global,ZF129308,0,DEC 16BIT,
Global,ZF129309,0,DEC 16BIT,
Global,ZF129310,0,DEC 16BIT,
Global,ZF129311,0,DEC 16BIT,
Global,ZF129312,0,DEC 16BIT,
Global,ZF129313,0,DEC 16BIT,
Global,ZF129314,0,DEC 16BIT,
Global,ZF129315,0,DEC 16BIT,
Global,ZF129316,0,DEC 16BIT,
Global,ZF129317,0,DEC 16BIT,
Global,ZF129318,0,DEC 16BIT,
Global,ZF129319,0,DEC 16BIT,
Global,ZF129320,0,DEC 16BIT,
Global,ZF129321,0,DEC 16BIT,
Global,ZF129322,0,DEC 16BIT,
Global,ZF129323,0,DEC 16BIT,
Global,ZF129324,0,DEC 16BIT,
Global,ZF129325,0,DEC 16BIT,
Global,ZF129326,0,DEC 16BIT,
Global,ZF129327,0,DEC 16BIT,
Global,ZF129328,0,DEC 16BIT,
Global,ZF129329,0,DEC 16BIT,
Global,ZF129330,0,DEC 16BIT,
Global,ZF129331,0,DEC 16BIT,
Global,ZF129332,0,DEC 16BIT,
Global,ZF129333,0,DEC 16BIT,
Global,ZF129334,0,DEC 16BIT,
Global,ZF129335,0,DEC 16BIT,
Global,ZF129336,0,DEC 16BIT,
Global,ZF129337,0,DEC 16BIT,
Global,ZF129338,0,DEC 16BIT,
Global,ZF129339,0,DEC 16BIT,
Global,ZF129340,0,DEC 16BIT,
Global,ZF129341,0,DEC 16BIT,
Global,ZF129342,0,DEC 16BIT,
Global,ZF129343,0,DEC 16BIT,
Global,ZF129344,0,DEC 16BIT,
Global,ZF129345,0,DEC 16BIT,
Global,ZF129346,0,DEC 16BIT,
Global,ZF129347,0,DEC 16BIT,
Global,ZF129348,0,DEC 16BIT,
Global,ZF129349,0,DEC 16BIT,
Global,ZF129350,0,DEC 16BIT,
Global,ZF129351,0,DEC 16BIT,
Global,ZF129352,0,DEC 16BIT,
Global,ZF129353,0,DEC 16BIT,
Global,ZF129354,0,DEC 16BIT,
Global,ZF129355,0,DEC 16BIT,
Global,ZF129356,0,DEC 16BIT,
Global,ZF129357,0,DEC 16BIT,
Global,ZF129358,0,DEC 16BIT,
Global,ZF129359,0,DEC 16BIT,
Global,ZF129360,0,DEC 16BIT,
Global,ZF129361,0,DEC 16BIT,
Global,ZF129362,0,DEC 16BIT,
Global,ZF129363,0,DEC 16BIT,
Global,ZF129364,0,DEC 16BIT,
Global,ZF129365,0,DEC 16BIT,
Global,ZF129366,0,DEC 16BIT,
Global,ZF129367,0,DEC 16BIT,
Global,ZF129368,0,DEC 16BIT,
Global,ZF129369,0,DEC 16BIT,
Global,ZF129370,0,DEC 16BIT,
Global,ZF129371,0,DEC 16BIT,
Global,ZF129372,0,DEC 16BIT,
Global,ZF129373,0,DEC 16BIT,
Global,ZF129374,0,DEC 16BIT,
Global,ZF129375,0,DEC 16BIT,
Global,ZF129376,0,DEC 16BIT,
Global,ZF129377,0,DEC 16BIT,
Global,ZF129378,0,DEC 16BIT,
Global,ZF129379,0,DEC 16BIT,
Global,ZF129380,0,DEC 16BIT,
Global,ZF129381,0,DEC 16BIT,
Global,ZF129382,0,DEC 16BIT,
Global,ZF129383,0,DEC 16BIT,
Global,ZF129384,0,DEC 16BIT,
Global,ZF129385,0,DEC 16BIT,
Global,ZF129386,0,DEC 16BIT,
Global,ZF129387,0,DEC 16BIT,
Global,ZF129388,0,DEC 16BIT,
Global,ZF129389,0,DEC 16BIT,
Global,ZF129390,0,DEC 16BIT,
Global,ZF129391,0,DEC 16BIT,
Global,ZF129392,0,DEC 16BIT,
Global,ZF129393,0,DEC 16BIT,
Global,ZF129394,0,DEC 16BIT,
Global,ZF129395,0,DEC 16BIT,
Global,ZF129396,0,DEC 16BIT,
Global,ZF129397,0,DEC 16BIT,
Global,ZF129398,0,DEC 16BIT,
Global,ZF129399,0,DEC 16BIT,
Global,ZF129400,0,DEC 16BIT,
Global,ZF129401,0,DEC 16BIT,
Global,ZF129402,0,DEC 16BIT,
Global,ZF129403,0,DEC 16BIT,
Global,ZF129404,0,DEC 16BIT,
Global,ZF129405,0,DEC 16BIT,
Global,ZF129406,0,DEC 16BIT,
Global,ZF129407,0,DEC 16BIT,
Global,ZF129408,0,DEC 16BIT,
